,X1,X2,X3,X4,Type,Issuer - Wind Sector,Y
5693,0.449567,0.056796,0.006872,0.801585,EB,Industrials,0
5694,0.168641,0.047452,0.013677,1.461645,EB,Industrials,0
5695,0.190504,0.04885,0.013905,1.602778,EB,Industrials,0
5696,0.215165,0.047573,0.013631,1.448873,EB,Industrials,0
5697,0.127097,0.078279,0.010406,0.157352,EB,public utility,0
5698,0.472357,0.102865,0.007734,1.548733,EB,Industrials,0
5699,0.499368,0.047611,0.003815,0.566257,EB,Industrials,0
5700,0.564276,0.057755,0.005486,0.743662,EB,Industrials,0
5701,0.558832,0.056888,0.003706,0.718262,EB,Industrials,0
5702,0.248164,0.067096,0.044466,0.547694,EB,Industrials,0
5703,0.793239,0.147413,0.017766,1.279957,EB,Industrials,0
5704,0.493389,0.059765,0.012726,1.255451,EB,Industrials,0
5705,0.594759,0.089601,0.023494,0.484605,EB,Industrials,0
5706,0.615816,0.094394,0.028392,0.496186,EB,Industrials,0
5707,0.605956,0.089741,0.027129,0.464582,EB,Industrials,0
5708,0.54869,0.118005,0.022739,0.615108,EB,Industrials,0
5709,0.541487,0.112436,0.016771,0.604236,EB,Industrials,0
5710,NA,0.095089,NA,NA,EB,public utility,0
5711,0.601095,0.103913,0.025996,0.543442,EB,Industrials,0
5712,0.57483,0.08181,0.009014,0.54421,EB,Industrials,0
5713,0.587738,0.075204,0.007019,0.479157,EB,Industrials,0
5714,0.608563,0.075808,0.00298,0.478339,EB,Industrials,0
5715,0.722878,0.141565,0.011483,0.796229,EB,Industrials,0
5716,0.692096,0.138984,0.010433,0.760045,EB,Industrials,0
5717,0.671915,0.143961,0.012399,0.778435,EB,Industrials,0
5718,0.600137,0.125754,0.015208,1.231466,EB,Industrials,0
5719,0.74059,0.059494,0.008435,0.497188,EB,Industrials,0
5720,0.773143,0.055621,0.008436,0.471828,EB,Industrials,0
5721,0.66486,0.054313,0.006589,0.450007,EB,Industrials,0
5722,0.054247,0.117492,0.004855,6.330201,EB,Industrials,0
5723,0.049411,0.112329,0.004088,5.271742,EB,Industrials,0
5724,0.069907,0.10869,0.003953,4.378888,EB,Industrials,0
5725,0.382159,0.069056,0.018033,0.646189,EB,Industrials,0
5726,0.55461,0.042155,-0.006594,2.596671,EB,public utility,0
5727,0.480239,0.037849,0.01689,0.669988,EB,Industrials,0
5728,0.442257,0.038605,0.016158,0.66305,EB,Industrials,0
5729,0.438075,0.039623,0.018531,0.666089,EB,Industrials,0
5730,-0.084814,0.002475,0.00555,1.035822,EB,Industrials,0
5731,-0.098366,0.002411,0.004239,1.014983,EB,Industrials,0
5732,-0.080511,0.002358,0.003611,1.02519,EB,Industrials,0
5733,0.32604,0.042535,0.030768,0.445656,EB,Industrials,0
5734,0.327353,0.033572,0.011638,0.402599,EB,Industrials,0
5735,0.680974,0.029337,0.005287,0.570022,EB,Industrials,0
5736,0.681641,0.029991,0.005703,0.556172,EB,Industrials,0
5737,0.483052,0.057446,0.011072,0.737685,EB,Industrials,0
5738,0.490325,0.058321,0.011214,0.724991,EB,Industrials,0
5739,0.501677,0.057687,0.011886,0.6996,EB,Industrials,0
5740,0.098505,0.066842,0.009901,0.619332,EB,Materials,0
5741,0.178357,0.002955,0.007332,0.523406,EB,Consumer Staples,0
5742,0.173547,0.004201,0.008656,0.519488,EB,Consumer Staples,0
5743,0.183096,0.003518,0.00783,0.528879,EB,Consumer Staples,0
5744,0.415235,0.062731,0.015327,1.166641,EB,Industrials,0
5745,0.397613,0.064406,0.015949,1.132693,EB,Industrials,0
5746,0.409795,0.063088,0.015868,1.028937,EB,Industrials,0
5747,0.590038,0.118029,0.019868,0.758767,EB,Industrials,0
5748,0.604073,0.113798,0.015772,0.708673,EB,Industrials,0
5749,0.691159,0.12149,0.023379,0.779152,EB,Industrials,0
5750,0.354689,0.029808,0.013347,0.888776,EB,Industrials,0
5751,NA,0.119202,NA,NA,EB,Industrials,0
5752,NA,0.11858,NA,NA,EB,Industrials,0
5753,NA,0.111978,NA,NA,EB,Industrials,0
5754,0.155776,0.039237,0.011987,0.684647,EB,Industrials,0
5755,0.156849,0.040859,0.014475,0.698843,EB,Industrials,0
5756,0.156694,0.034103,0.014097,0.695157,EB,Industrials,0
5757,0.5817,0.024299,0.008375,0.638,EB,public utility,0
5758,0.557171,0.026787,0.010208,0.622796,EB,public utility,0
5759,NA,NA,0.009312,NA,EB,public utility,0
5760,0.436528,0.017817,0.007149,0.605882,EB,Financials,0
5761,0.424573,0.016202,0.004509,0.597973,EB,Financials,0
5762,0.442904,0.015147,0.003656,0.571256,EB,Financials,0
5763,0.246828,0.186522,0.010284,0.830609,EB,Financials,0
5764,0.191246,0.191564,0.01531,0.859035,EB,Financials,0
5765,0.16899,0.192373,0.015148,0.835616,EB,Financials,0
5766,0.804757,0.123523,0.026971,1.453315,EB,Industrials,0
5767,0.338412,0.067416,0.014924,0.542135,EB,Industrials,0
5768,0.398,0.034851,0.004147,1.080581,EB,Industrials,0
5769,0.777266,0.120879,0.011909,0.678019,EB,Industrials,0
5770,0.734083,0.126828,0.01636,0.739247,EB,Industrials,0
5771,0.738921,0.124006,0.009968,0.716734,EB,Industrials,0
5772,0.804757,0.123523,0.026971,1.453315,EB,Industrials,0
5773,0.31872,0.032272,0.003611,0.449149,EB,Industrials,0
5774,NA,0.035163,NA,NA,EB,Industrials,0
5775,0.602073,0.089446,0.005715,1.347264,EB,Industrials,0
5776,0.584055,0.084882,0.004721,1.165131,EB,Industrials,0
5777,0.567656,0.084753,0.00508,1.169667,EB,Industrials,0
5778,0.667423,0.120282,0.013669,0.709386,EB,Industrials,0
5779,0.715714,0.127423,0.012393,0.756177,EB,Industrials,0
5780,0.733699,0.129727,0.011482,0.763225,EB,Industrials,0
5781,0.495602,0.055801,0.008064,0.815938,EB,Industrials,0
5782,0.525919,0.057039,0.008181,0.830145,EB,Industrials,0
5783,0.449567,0.056796,0.006872,0.801585,EB,Industrials,0
5784,0.498451,0.050717,0.002867,0.999084,EB,Industrials,0
5785,0.484878,0.049501,0.003524,0.915218,EB,Industrials,0
5786,0.51102,0.050405,0.004327,0.979016,EB,Industrials,0
5787,0.208364,0.020008,0.008591,0.556131,EB,Industrials,0
5788,0.204316,0.022371,0.010728,0.585192,EB,Industrials,0
5789,0.20277,0.022534,0.009157,0.59107,EB,Industrials,0
5790,0.046516,0.112004,0.034211,0.79388,EB,public utility,0
5791,0.081045,0.11635,0.039052,0.8005,EB,public utility,0
5792,0.107196,0.112313,0.032025,0.807951,EB,public utility,0
5793,0.563742,0.045554,0.006846,0.648391,EB,Industrials,0
5794,0.665673,0.032249,6.80E-05,0.780942,EB,Financials,0
5795,0.47273,0.116243,0.016175,0.355556,EB,Industrials,0
5796,0.692948,0.0601,0.034576,0.820805,EB,Industrials,0
5797,0.354689,0.029808,0.013347,0.888776,EB,Industrials,0
5798,0.038726,-0.030173,0.037441,0.518939,EB,Industrials,0
5799,0.043468,-0.029016,0.04297,0.483585,EB,Industrials,0
5800,0.03122,-0.028343,0.03646,0.449365,EB,Industrials,0
5801,0.578091,0.03799,0.029298,0.843835,EB,Industrials,0
5802,0.459063,0.089315,0.008765,1.973136,EB,Industrials,0
5803,0.44056,0.09896,0.02215,0.559102,EB,Industrials,0
5804,0.428227,0.087485,0.011309,0.542721,EB,Industrials,0
5805,0.350259,0.085844,0.010343,0.531358,EB,Industrials,0
5806,0.47273,0.116243,0.016175,0.355556,EB,Industrials,0
5807,0.47044,0.081394,0.005701,0.698133,EB,Industrials,0
5808,0.493606,0.089888,0.010138,0.773054,EB,Industrials,0
5809,0.380574,0.063182,0.0041,0.650266,EB,Industrials,0
5810,0.846506,0.038865,0.005568,0.766792,EB,Industrials,0
5811,0.823371,0.038368,0.005514,0.757999,EB,Industrials,0
5812,0.842505,0.03998,0.005697,0.716349,EB,Industrials,0
5813,0.83475,0.081825,0.012577,3.398687,EB,Industrials,0
5814,0.71638,0.115504,0.014665,0.582979,EB,Industrials,0
5815,0.794571,0.058355,0.008269,0.53526,EB,Industrials,0
5816,0.771144,0.056673,0.007929,0.516574,EB,Industrials,0
5817,0.77669,0.060671,0.008944,0.573376,EB,Industrials,0
5818,-0.009796,0.039297,0.001914,2.445484,EB,Industrials,0
5819,0.115782,0.035373,0.009371,0.500668,EB,Industrials,0
5820,0.105463,0.034673,0.009431,0.468204,EB,Industrials,0
5821,0.08767,0.030819,0.012623,0.438019,EB,Industrials,0
5822,0.235784,0.093207,0.002427,0.722361,EB,Industrials,0
5823,0.574343,0.042596,0.005768,0.443137,EB,Real estate development (unanimous rating),0
5824,0.593002,0.044352,0.005721,0.456437,EB,Real estate development (unanimous rating),0
5825,0.627914,0.050172,0.009178,0.502643,EB,Real estate development (unanimous rating),0
5826,0.178685,0.070418,0.012097,0.653144,EB,Industrials,0
5827,0.139063,0.072925,0.012653,0.706382,EB,Industrials,0
5828,0.13286,0.075668,0.013303,0.744138,EB,Industrials,0
5829,0.450533,0.099558,0.006957,0.740381,EB,Industrials,0
5830,0.454309,0.09453,0.007262,0.770533,EB,Industrials,0
5831,0.451253,0.094729,0.007359,0.772394,EB,Industrials,0
5832,0.371559,0.185981,0.01421,1.21485,EB,Industrials,0
5833,0.336819,0.176165,0.019855,1.244289,EB,Industrials,0
5834,0.338084,0.178086,0.018819,1.227044,EB,Industrials,0
5835,0.571826,0.081894,0.010236,1.860412,EB,Financials,0
5836,0.845797,0.113616,0.00547,0.837928,EB,Industrials,0
5837,0.40107,0.298367,0.010908,0.607307,EB,Industrials,0
5838,0.602474,0.018796,0.00483,0.573634,EB,Industrials,0
5839,0.595806,0.018653,0.004976,0.57025,EB,Industrials,0
5840,0.605157,0.018227,0.005127,0.54017,EB,Industrials,0
5841,0.256849,0.060541,0.00889,1.084838,EB,Consumer Staples,0
5842,0.256558,0.061822,0.009916,1.094929,EB,Consumer Staples,0
5843,0.256824,0.062681,0.010849,1.109217,EB,Consumer Staples,0
5844,0.264928,0.110887,0.012991,1.573951,EB,Real estate development (unanimous rating),0
5845,0.916418,0.181953,0.023433,2.644545,EB,Industrials,0
5846,0.539174,0.025593,0.02058,1.101993,EB,Industrials,0
5847,0.200369,0.023476,0.004969,0.451088,EB,Industrials,0
5848,0.212968,0.024166,0.006114,0.448133,EB,Industrials,0
5849,0.220977,0.02236,0.005795,0.45017,EB,Industrials,0
5850,0.468108,0.024415,0.006792,0.382217,EB,Industrials,0
5851,0.44802,0.024276,0.005476,0.381956,EB,Industrials,0
5852,0.46652,0.023722,0.00495,0.406252,EB,Industrials,0
5853,0.671561,0.078033,0.013116,1.463871,EB,Industrials,0
5854,0.68554,0.04828,0.006999,0.701217,EB,Industrials,0
5855,NA,0.040805,NA,NA,EB,Industrials,0
5856,0.154521,0.061781,0.017964,1.058944,EB,Industrials,0
5857,0.155959,0.060493,0.017498,1.042987,EB,Industrials,0
5858,0.121227,0.060042,0.015344,1.040481,EB,Industrials,0
5859,0.593398,0.106665,0.005883,1.096719,EB,Industrials,0
5860,0.590003,0.108275,0.009203,1.086917,EB,Industrials,0
5861,0.400168,0.108071,0.007629,1.013875,EB,Industrials,0
5862,0.304644,0.015314,0.012896,0.586361,EB,Industrials,0
5863,0.317884,0.015157,0.016426,0.597274,EB,Industrials,0
5864,0.360261,0.015737,0.015376,0.620249,EB,Industrials,0
5865,0.416564,0.095089,0.009325,0.960404,EB,Industrials,0
5866,0.254934,0.034388,0.011762,0.605361,EB,Industrials,0
5867,0.258237,0.04029,0.018151,0.589708,EB,Industrials,0
5868,0.278202,0.039945,0.01515,0.579704,EB,Industrials,0
5869,0.508257,0.118015,0.017273,1.155611,EB,Industrials,0
5870,0.494512,0.122159,0.018212,1.192187,EB,Industrials,0
5871,0.508437,0.128716,0.019968,1.301253,EB,Industrials,0
5872,0.809252,0.045478,0.008175,0.823203,EB,Industrials,0
5873,0.82008,0.224506,0.032004,1.775874,EB,Industrials,0
5874,0.84874,0.235246,0.042515,1.809018,EB,Industrials,0
5875,0.798116,0.247289,0.050583,1.955238,EB,Industrials,0
5876,0.437524,0.070592,0.010514,0.585686,EB,Industrials,0
5877,0.670919,0.036871,0.008052,0.539827,EB,Industrials,0
5878,0.566254,0.059068,0.006538,0.635259,EB,Industrials,0
5879,0.576837,0.057307,0.007765,0.614772,EB,Industrials,0
5880,0.598073,0.057926,0.007019,0.631274,EB,Industrials,0
5881,-0.024094,0.146986,0.03533,0.436406,EB,Industrials,0
5882,0.041758,0.150372,0.04105,0.451557,EB,Industrials,0
5883,0.041545,0.149213,0.034557,0.445992,EB,Industrials,0
5884,0.471442,0.06009,0.021723,0.835359,EB,Industrials,0
5885,0.522541,0.060122,0.021571,0.842361,EB,Industrials,0
5886,0.482381,0.0559,0.014353,0.733326,EB,Industrials,0
5887,0.255895,0.240939,0.054034,1.341629,EB,Industrials,0
5888,0.43537,0.074957,0.007419,0.915874,EB,Industrials,0
5889,0.418586,0.080624,0.014904,0.923331,EB,Industrials,0
5890,0.451026,0.082053,0.015659,0.921924,EB,Industrials,0
5891,0.24951,0.045468,0.018983,1.377005,EB,Industrials,0
5892,0.239318,0.045072,0.013737,1.329542,EB,Industrials,0
5893,0.267801,0.042694,0.010229,1.333257,EB,Industrials,0
5894,0.712367,0.060563,0.025915,0.737179,EB,Industrials,0
5895,0.138328,0.060823,0.038081,0.841018,EB,Industrials,0
5896,0.095598,0.117758,0.084257,1.240027,EB,Industrials,0
5897,0.058156,0.120523,0.084895,1.306181,EB,Industrials,0
5898,0.64391,0.032821,0.006822,0.539211,EB,Industrials,0
5899,0.669123,0.033727,0.00687,0.51524,EB,Industrials,0
5900,0.665213,0.034627,0.005966,0.522446,EB,Industrials,0
5901,0.373939,0.073128,0.006745,0.502096,EB,Industrials,0
5902,0.202803,0.041984,0.009296,0.731697,EB,Industrials,0
5903,0.785677,0.086161,0.011962,1.934526,EB,Industrials,0
5904,0.177511,0.06939,0.009617,1.093168,EB,Industrials,0
5905,0.192169,0.066765,0.009694,1.047275,EB,Industrials,0
5906,0.205032,0.061589,0.009002,1.062792,EB,Industrials,0
5907,0.534817,0.157107,0.018154,1.439169,EB,Industrials,0
5908,0.407148,0.039096,0.005141,0.922123,EB,Industrials,0
5909,0.356439,0.033143,0.004608,0.794352,EB,Industrials,0
5910,0.347463,NA,0.004831,0.77211,EB,Industrials,0
5911,0.138328,0.060823,0.038081,0.841018,EB,Industrials,0
5912,0.095598,0.117758,0.084257,1.240027,EB,Industrials,0
5913,0.058156,0.120523,0.084895,1.306181,EB,Industrials,0
5914,0.461764,0.142034,0.028356,1.07609,EB,Industrials,0
5915,0.505284,0.050852,0.010672,0.446201,EB,Industrials,0
5916,0.518746,0.052683,0.011307,0.459162,EB,Industrials,0
5917,0.46528,0.053223,0.010468,0.473785,EB,Industrials,0
5918,0.738524,0.101716,0.014391,0.862414,EB,Industrials,0
5919,0.707248,0.10227,0.016325,0.803901,EB,Industrials,0
5920,0.710851,0.102432,0.016631,0.803132,EB,Industrials,0
5921,0.786897,0.11398,0.006294,0.911914,EB,Optional consumption,0
5922,0.802177,0.119556,0.007501,0.948162,EB,Optional consumption,0
5923,0.800035,0.116449,0.006789,0.907769,EB,Optional consumption,0
5924,0.922932,0.066455,0.009663,2.395282,EB,Industrials,0
5925,0.802216,0.136431,0.011452,1.80655,EB,Industrials,0
5926,0.817925,0.062759,0.016135,0.610216,EB,Industrials,0
5927,0.386237,0.041358,0.01732,2.902805,EB,Industrials,0
5928,0.438472,0.040736,0.012602,2.627174,EB,Industrials,0
5929,0.434231,0.038872,0.01136,2.494696,EB,Industrials,0
5930,0.570198,0.095703,0.014769,0.770979,EB,Industrials,0
5931,0.341967,0.06739,0.016292,0.57423,EB,Industrials,0
5932,0.410652,0.177323,0.010169,1.23202,EB,Industrials,0
5933,0.595464,0.077133,0.035052,0.881393,EB,Industrials,0
5934,0.566254,0.059068,0.006538,0.635259,EB,Industrials,0
5935,0.576837,0.057307,0.007765,0.614772,EB,Industrials,0
5936,0.598073,0.057926,0.007019,0.631274,EB,Industrials,0
5937,0.39369,0.020143,0.00438,0.621378,EB,Optional consumption,0
5938,0.359403,0.021028,0.004831,0.645087,EB,Optional consumption,0
5939,0.360668,0.017982,0.003446,0.627837,EB,Optional consumption,0
5940,0.528073,0.102515,0.036984,1.233535,EB,Industrials,0
5941,0.546225,0.05047,0.008124,0.529416,EB,Industrials,0
5942,0.539859,0.076089,0.00992,0.721627,EB,Industrials,0
5943,0.570679,0.075993,0.011749,0.659228,EB,Industrials,0
5944,0.592486,0.080002,0.00989,0.711824,EB,Industrials,0
5945,0.420426,0.023832,0.010724,0.281419,EB,Industrials,0
5946,0.399321,0.019651,0.009226,0.281991,EB,Industrials,0
5947,0.420692,0.014201,0.008649,0.268975,EB,Industrials,0
5948,0.126171,0.064065,0.027064,0.637069,EB,energy,0
5949,0.151425,0.0602,0.02536,0.585378,EB,energy,0
5950,0.195403,0.053288,0.020177,0.472968,EB,energy,0
5951,0.589826,0.064616,0.007849,0.807874,EB,Industrials,0
5952,0.956008,0.048575,0.003185,4.664408,EB,Industrials,0
5953,0.648923,0.066003,0.016724,0.696701,EB,Real estate development (unanimous rating),0
5954,0.406194,NA,0.009785,0.418085,EB,Industrials,0
5955,0.493422,NA,0.008149,0.609271,EB,Industrials,0
5956,0.463714,0.093735,0.01119,0.627464,EB,Real estate development (unanimous rating),0
5957,0.639366,0.093339,0.017664,0.798898,EB,Industrials,0
5958,0.477701,0.047927,0.020255,0.445001,EB,Financials,0
5959,0.45297,0.048871,0.022181,0.448892,EB,Financials,0
5960,0.489506,0.054516,0.025745,0.497057,EB,Financials,0
5961,0.608503,0.011711,0.004404,0.544159,EB,Industrials,0
5962,0.587864,0.012468,0.004286,0.599698,EB,Industrials,0
5963,0.596323,0.012987,0.003971,0.592181,EB,Industrials,0
5964,0.765553,0.119051,0.017806,0.93468,EB,Industrials,0
5965,0.103463,0.382335,0.153209,1.434914,EB,Industrials,0
5966,0.15638,0.419999,0.156755,1.725962,EB,Industrials,0
5967,0.129552,0.381137,0.151347,1.408979,EB,Industrials,0
5968,0.311861,0.046356,0.006711,0.402157,EB,Industrials,0
5969,0.339368,0.044796,0.006256,0.382464,EB,Industrials,0
5970,0.351367,0.042423,0.005771,0.357976,EB,Industrials,0
5971,0.467681,0.045391,0.009711,0.765637,EB,Industrials,0
5972,0.440475,0.04229,0.009905,0.768272,EB,Industrials,0
5973,0.396172,0.041451,0.012506,0.800299,EB,Industrials,0
5974,0.383788,0.017488,0.002695,0.520337,EB,Industrials,0
5975,0.351276,0.019588,0.001655,0.531026,EB,Industrials,0
5976,0.366789,0.020141,0.001331,0.534308,EB,Industrials,0
5977,0.328535,0.050793,0.012888,0.535157,EB,Industrials,0
5978,0.067332,0.151885,0.020624,1.675207,EB,Industrials,0
5979,0.074392,0.155212,0.026967,1.559941,EB,Industrials,0
5980,0.065165,0.158861,0.028185,1.503863,EB,Industrials,0
5981,0.424613,0.094624,0.020468,0.811167,EB,Industrials,0
5982,0.45131,0.070202,0.015721,0.840235,EB,Industrials,0
5983,0.464167,0.067075,0.017597,0.843517,EB,Industrials,0
5984,0.464179,0.17147,0.033844,0.570077,EB,Industrials,0
5985,0.474256,0.167923,0.036244,0.5595,EB,Industrials,0
5986,0.481696,0.170018,0.036409,0.566188,EB,Industrials,0
5987,0.359927,0.081953,0.018264,0.464902,EB,Industrials,0
5988,0.283894,0.081247,0.013478,0.467386,EB,Industrials,0
5989,0.270125,0.081892,0.017327,0.480366,EB,Industrials,0
5990,0.498451,0.050717,0.002867,0.999084,EB,Industrials,0
5991,0.484878,0.049501,0.003524,0.915218,EB,Industrials,0
5992,0.51102,0.050405,0.004327,0.979016,EB,Industrials,0
5993,0.263219,0.017155,0.006087,0.464973,EB,Industrials,0
5994,0.241865,0.020224,0.008807,0.508335,EB,Industrials,0
5995,0.257986,0.018534,0.008924,0.480726,EB,Industrials,0
5996,0.568227,0.036993,0.003442,0.441283,EB,Industrials,0
5997,0.54003,0.238119,0.006571,2.327549,EB,Real estate development (unanimous rating),0
5998,-0.033472,NA,0.128026,0.662351,EB,Optional consumption,0
5999,-0.015019,0.040805,0.127639,0.746476,EB,Optional consumption,0
6000,-0.036018,NA,0.116551,0.802753,EB,Optional consumption,0
6001,0.141763,0.095759,0.005625,0.961146,EB,Industrials,0
6002,0.775227,0.027375,0.011981,0.698937,EB,Industrials,0
6003,0.614779,0.046868,0.006651,1.030169,EB,Industrials,0
6004,0.642766,0.045012,0.006379,0.973025,EB,Industrials,0
6005,0.614711,0.044339,0.00632,1.05972,EB,Industrials,0
6006,0.670622,0.234908,0.00313,1.118051,EB,Industrials,0
6007,0.667014,0.083334,0.00372,1.055771,EB,public utility,0
6008,0.319144,0.05782,0.011093,0.455153,EB,Industrials,0
6009,0.325978,0.055845,0.01118,0.437172,EB,Industrials,0
6010,0.327617,0.056005,0.010923,0.431228,EB,Industrials,0
6011,0.221868,0.068583,0.035115,1.047401,EB,Industrials,0
6012,0.229356,0.071178,0.033833,1.0792,EB,Industrials,0
6013,0.23961,0.074095,0.034297,1.018346,EB,Industrials,0
6014,0.391411,0.077156,0.018791,0.757327,EB,Industrials,0
6015,0.429794,0.074009,0.017229,0.667359,EB,Industrials,0
6016,0.452938,0.083644,0.017551,1.121036,EB,Industrials,0
6017,0.21835,0.056189,0.007441,0.828773,EB,Financials,0
6018,0.251938,0.061523,0.008453,0.952459,EB,Financials,0
6019,0.256483,0.060668,0.006633,0.931618,EB,Financials,0
6020,0.504263,0.054923,0.008039,0.502017,EB,Industrials,0
6021,0.524197,0.061463,0.016231,0.520334,EB,Industrials,0
6022,0.485192,0.060408,0.015637,0.493477,EB,Industrials,0
6023,0.155776,0.039237,0.011987,0.684647,EB,Industrials,0
6024,0.156849,0.040859,0.014475,0.698843,EB,Industrials,0
6025,0.156694,0.034103,0.014097,0.695157,EB,Industrials,0
6026,0.703279,0.14778,0.025933,1.070763,EB,Industrials,0
6027,0.717253,0.150931,0.027783,1.135317,EB,Industrials,0
6028,0.722948,0.144723,0.025697,1.040111,EB,Industrials,0
6029,0.868808,0.041116,0.003714,0.704432,EB,Real estate development (unanimous rating),0
6030,0.168641,0.047452,0.013677,1.461645,EB,Industrials,0
6031,0.190504,0.04885,0.013905,1.602778,EB,Industrials,0
6032,0.215165,0.047573,0.013631,1.448873,EB,Industrials,0
6033,0.478698,0.054,0.003022,0.519017,EB,Industrials,0
6034,0.366935,0.05232,0.002421,0.491941,EB,Industrials,0
6035,0.405327,0.050011,0.002524,0.458059,EB,Industrials,0
6036,0.672813,0.06017,0.020786,0.660428,EB,Industrials,0
6037,0.622392,0.061986,0.021242,0.675479,EB,Industrials,0
6038,0.642219,0.062465,0.018947,0.714303,EB,Industrials,0
6039,0.506616,0.043435,0.006645,0.721496,EB,Industrials,0
6040,0.533706,0.042029,0.00726,0.682365,EB,Industrials,0
6041,0.518178,0.036256,0.006607,0.764601,EB,Industrials,0
6042,0.053166,-0.003021,0.001076,0.348484,EB,Financials,0
6043,0.045608,0.056526,0.025764,0.321352,EB,Industrials,0
6044,0.053825,0.053816,0.024867,0.313915,EB,Industrials,0
6045,0.045786,0.054005,0.023578,0.307668,EB,Industrials,0
6046,0.477004,0.049655,0.005158,0.494151,EB,Industrials,0
6047,0.358185,0.050775,0.006962,0.497314,EB,Industrials,0
6048,0.24951,0.045468,0.018983,1.377005,EB,Industrials,0
6049,0.239318,0.045072,0.013737,1.329542,EB,Industrials,0
6050,0.267801,0.042694,0.010229,1.333257,EB,Industrials,0
6051,0.476326,0.047768,0.002525,1.397038,EB,Industrials,0
6052,0.334557,0.093493,0.024459,0.769193,EB,Industrials,0
6053,0.32355,0.096481,0.026052,0.786918,EB,Industrials,0
6054,0.513003,0.0293,0.005546,0.685986,EB,Industrials,0
6055,0.501295,0.063634,0.011291,0.890197,EB,Industrials,0
6056,0.474508,0.0712,0.014718,0.919807,EB,Industrials,0
6057,0.484208,0.066989,0.011795,0.870081,EB,Industrials,0
6058,0.735624,0.033952,0.009005,2.76482,EB,Industrials,0
6059,0.727849,0.032899,0.00855,2.447103,EB,Industrials,0
6060,0.73206,0.034106,0.007676,2.565477,EB,Industrials,0
6061,0.666453,0.226086,0.019769,0.816422,EB,Industrials,0
6062,0.611437,0.049087,0.031292,0.673289,EB,Industrials,0
6063,0.617081,0.029746,0.009211,0.533427,EB,Industrials,0
6064,0.662918,0.049342,0.004474,0.787359,EB,Industrials,0
6065,0.538695,0.05544,0.008286,0.374461,EB,Industrials,0
6066,0.524656,0.054304,0.006898,0.366378,EB,Industrials,0
6067,0.55726,0.056021,0.007192,0.382825,EB,Industrials,0
6068,0.344334,0.059517,0.007377,0.443256,EB,Industrials,0
6069,0.339002,0.057691,0.006956,0.46034,EB,Industrials,0
6070,0.288021,0.057032,0.007178,0.458206,EB,Industrials,0
6071,0.455144,0.040472,0.019654,0.714285,EB,Industrials,0
6072,0.444064,0.03761,0.017728,0.774849,EB,Industrials,0
6073,0.425427,0.039957,0.019437,0.775604,EB,Industrials,0
6074,0.750083,0.028354,0.003274,0.412127,EB,Industrials,0
6075,0.81998,0.121408,0.009093,1.169341,EB,Industrials,0
6076,0.713278,0.120428,0.010589,1.112079,EB,Industrials,0
6077,0.224254,0.024627,0.006398,0.547369,EB,Real estate development (unanimous rating),0
6078,0.205513,0.024072,-0.00113,0.540192,EB,Real estate development (unanimous rating),0
6079,0.219145,0.022305,-0.000436,0.49053,EB,Real estate development (unanimous rating),0
6080,0.717387,0.064546,0.023217,1.094488,EB,Industrials,0
6081,0.433357,0.031049,0.000569,0.511033,EB,Materials,0
6082,0.402062,0.03049,0.001167,0.513576,EB,Materials,0
6083,0.382848,0.030256,0.001047,0.513734,EB,Materials,0
6084,0.406194,NA,0.009785,0.418085,EB,Industrials,0
6085,0.493422,NA,0.008149,0.609271,EB,Industrials,0
6086,0.390713,0.069952,0.006568,0.902153,EB,Industrials,0
6087,0.430453,0.031553,0.006095,0.535507,EB,Real estate development (unanimous rating),0
6088,0.449508,0.033669,0.00589,0.518906,EB,Real estate development (unanimous rating),0
6089,0.456423,0.034726,0.006586,0.526786,EB,Real estate development (unanimous rating),0
6090,0.406194,0.039096,0.009785,0.418085,EB,Industrials,0
6091,0.493422,0.033143,0.008149,0.609271,EB,Industrials,0
6092,0.464136,0.058921,0.025809,0.475351,EB,Industrials,0
6093,0.178431,0.014218,0.002142,0.905325,EB,Industrials,0
6094,0.175371,0.014824,0.003019,0.901818,EB,Industrials,0
6095,0.184427,0.014444,0.003704,0.870246,EB,Industrials,0
6096,0.69275,0.112179,0.00736,0.788415,EB,Industrials,0
6097,0.718684,0.111282,0.012471,0.846499,EB,Industrials,0
6098,0.354818,0.061769,0.010227,0.478459,EB,Industrials,0
6099,0.433458,0.075031,0.009866,0.61578,EB,Industrials,0
6100,0.447746,0.073544,0.010299,0.614973,EB,Industrials,0
6101,0.703075,0.082894,0.011547,0.867075,EB,Industrials,0
6102,0.718369,0.086082,0.012071,0.924942,EB,Industrials,0
6103,0.678376,0.079452,0.011655,0.793042,EB,Industrials,0
6104,0.692103,0.037826,0.005368,0.614487,EB,Industrials,0
6105,0.253954,0.057445,0.005938,0.976778,EB,Industrials,0
6106,0.748862,0.014629,0.012292,0.474939,EB,Real estate development (unanimous rating),0
6107,0.367221,0.084136,0.012123,1.268267,EB,Industrials,0
6108,0.320123,0.085538,0.010595,1.343866,EB,Industrials,0
6109,0.323925,0.083966,0.010434,1.30115,EB,Industrials,0
6110,0.585017,0.065383,0.005262,1.44274,EB,Industrials,0
6111,0.592876,0.065947,0.005366,1.459676,EB,Industrials,0
6112,0.591068,0.066623,0.002809,1.442,EB,Industrials,0
